,title,imdb_id,poster_path,wiki_link,imdb_id,title,original_title,is_adult,year_of_release,runtime,genres,imdb_id,imdb_rating,imdb_votes
660,Sansani: The Sensation,tt0479747,,https://en.wikipedia.org/wiki/Sansani:_The_Sensation,tt0148842,Shikast,Shikast,0,1953,\N,Drama,tt0246879,7.0,759
661,Sameera (film),tt0364642,,https://en.wikipedia.org/wiki/Sameera_(film),tt0148842,Shikast,Shikast,0,1953,\N,Drama,tt0358020,6.9,71
662,Sahhas,tt0246212,,https://en.wikipedia.org/wiki/Sahhas,tt0149345,Waris,Waris,0,1969,\N,Comedy|Drama|Family,tt0081401,6.3,418
663,Shakka (film),tt0390473,https://upload.wikimedia.org/wikipedia/en/f/fa/Shakka_%28film%29.jpg,https://en.wikipedia.org/wiki/Shakka_(film),tt0149570,Aagman,Aagman,0,1982,\N,Drama,tt0156014,6.3,143
664,Tajurba,tt0367116,,https://en.wikipedia.org/wiki/Tajurba,tt0149574,Aasmaan Mahal,Aasmaan Mahal,0,1965,172,Drama,tt0253618,6.9,47
665,Umrao Jaan (1981 film),tt0083248,https://upload.wikimedia.org/wikipedia/en/thumb/4/40/Umrao_Jaan_movie_poster.jpg/220px-Umrao_Jaan_movie_poster.jpg,https://en.wikipedia.org/wiki/Umrao_Jaan_(1981_film),tt0149708,Arjun Pandit,Arjun Pandit,0,1976,\N,Drama|Family,tt0081453,6.8,58
666,Wardat,tt0246322,https://upload.wikimedia.org/wikipedia/en/thumb/8/8c/WardatMithun.jpg/220px-WardatMithun.jpg,https://en.wikipedia.org/wiki/Wardat,tt0149814,Be-Imaan,Be-Imaan,0,1972,133,Drama|Family,tt0400830,6.5,21
667,Yaarana (1981 film),tt0083349,https://upload.wikimedia.org/wikipedia/en/thumb/0/0f/Yaarana_1981.jpg/220px-Yaarana_1981.jpg,https://en.wikipedia.org/wiki/Yaarana_(1981_film),tt0149857,Bhavna,Bhavna,0,1984,\N,Drama,tt0079938,8.1,576
668,Silsila (1981 film),tt0083081,https://upload.wikimedia.org/wikipedia/en/thumb/1/11/Silsila.jpg/220px-Silsila.jpg,https://en.wikipedia.org/wiki/Silsila_(1981_film),tt0150251,Daag: A Poem of Love,Daag: A Poem of Love,0,1973,146,Drama|Romance,tt0081491,7.1,2281
669,Aap To Aise Na The,tt0178198,,https://en.wikipedia.org/wiki/Aap_To_Aise_Na_The,tt0150348,Do Sholay,Do Sholay,0,1977,145,Action,tt0358108,6.1,33
670,Aanchal (1980 film),tt0178185,https://upload.wikimedia.org/wikipedia/en/thumb/c/c1/Aanchal_%281980%29.jpg/220px-Aanchal_%281980%29.jpg,https://en.wikipedia.org/wiki/Aanchal_(1980_film),tt0150417,Dulhan Wahi Jo Piya Man Bhaaye,Dulhan Wahi Jo Piya Man Bhaaye,0,1977,165,Drama|Family|Musical,tt0158534,6.8,1230
671,Zamane Ko Dikhana Hai,tt0230993,https://upload.wikimedia.org/wikipedia/en/thumb/7/7a/Zamane_Ko_Dikhana_Hai.jpg/220px-Zamane_Ko_Dikhana_Hai.jpg,https://en.wikipedia.org/wiki/Zamane_Ko_Dikhana_Hai,tt0150446,Ek Aadmi,Ek Aadmi,0,1988,\N,Drama,tt0155238,5.5,30
672,Aap Ke Deewane,tt0178195,https://upload.wikimedia.org/wikipedia/en/thumb/f/fe/Aapkedeewane.jpg/220px-Aapkedeewane.jpg,https://en.wikipedia.org/wiki/Aap_Ke_Deewane,tt0150519,Faslah,Faslah,0,1974,\N,Crime|Drama|Romance,tt0081605,5.6,17
673,Aasha (1980 film),tt0178204,https://upload.wikimedia.org/wikipedia/en/thumb/4/4c/Aasha_%28soundtrack_album_cover%29.jpg/220px-Aasha_%28soundtrack_album_cover%29.jpg,https://en.wikipedia.org/wiki/Aasha_(1980_film),tt0150683,Gaman,Gaman,0,1978,119,Drama,tt0081219,6.6,12
674,Abdullah (film),tt0259170,https://upload.wikimedia.org/wikipedia/en/thumb/0/0c/Abdullah_1980_film_poster.jpg/220px-Abdullah_1980_film_poster.jpg,https://en.wikipedia.org/wiki/Abdullah_(film),tt0150718,Gharaonda,Gharaonda,0,1977,141,Drama|Romance,tt0081624,6.7,85
675,Agent 009,tt2784646,https://upload.wikimedia.org/wikipedia/en/thumb/3/35/Agent009film.jpg/220px-Agent009film.jpg,https://en.wikipedia.org/wiki/Agent_009,tt0150816,Hamara Ghar,Hamara Ghar,0,1964,\N,\N,tt0388499,6.0,12
676,Agreement (film),,https://upload.wikimedia.org/wikipedia/en/thumb/5/59/Agreement_poster.jpg/220px-Agreement_poster.jpg,https://en.wikipedia.org/wiki/Agreement_(film),tt0151206,Khoon Bhari Maang,Khoon Bhari Maang,0,1988,172,Action|Drama|Thriller,tt0081783,4.8,12
677,Albert Pinto Ko Gussa Kyoon Aata Hai,tt0080343,https://upload.wikimedia.org/wikipedia/en/thumb/2/27/Albert_Pinto_Ko_Gussa_Kyoon_Aata_Hai.jpg/220px-Albert_Pinto_Ko_Gussa_Kyoon_Aata_Hai.jpg,https://en.wikipedia.org/wiki/Albert_Pinto_Ko_Gussa_Kyoon_Aata_Hai,tt0151285,Lahu Ke Do Rang,Lahu Ke Do Rang,0,1979,139,Action|Drama,tt0178177,6.3,7
678,Aakrosh (1980 film),tt0080322,https://upload.wikimedia.org/wikipedia/en/thumb/0/00/Aakrosh80.jpg/220px-Aakrosh80.jpg,https://en.wikipedia.org/wiki/Aakrosh_(1980_film),tt0151466,Main Tulsi Tere Aangan Ki,Main Tulsi Tere Aangan Ki,0,1978,151,Drama|Family,tt0178210,4.1,12
679,Adventures of Ali-Baba and the Forty Thieves,tt0079749,https://upload.wikimedia.org/wikipedia/en/thumb/7/76/Alibaba40film.jpg/220px-Alibaba40film.jpg,https://en.wikipedia.org/wiki/Alibaba_Aur_40_Chor_(1980_film),tt0151511,Mausam,Mausam,0,1975,156,Musical|Romance,tt0078738,3.8,9
680,Arising from the Surface,tt0081453,,https://en.wikipedia.org/wiki/Arising_from_the_Surface,tt0151670,Munna,Munna,0,1954,139,\N,tt0078739,5.5,21
681,Apne Paraye,tt0157320,,https://en.wikipedia.org/wiki/Apne_Paraye,tt0152080,Priyatama,Priyatama,0,1978,120,Romance,tt0078761,6.8,57
682,Be-Reham,tt0230028,,https://en.wikipedia.org/wiki/Be-Reham,tt0152139,Ram Teri Ganga Maili,Ram Teri Ganga Maili,0,1985,178,Drama|Musical|Romance,tt0252247,5.8,18
683,Bandish (1980 film),tt0154201,https://upload.wikimedia.org/wikipedia/en/thumb/e/ee/Bandish_%281980%29.jpg/220px-Bandish_%281980%29.jpg,https://en.wikipedia.org/wiki/Bandish_(1980_film),tt0152256,Saagar,Saagar,0,1985,186,Drama|Romance,tt0237021,6.6,10
684,Bombay 405 Miles,tt0157418,,https://en.wikipedia.org/wiki/Bombay_405_Miles,tt0152400,Shehar Aur Sapna,Shehar Aur Sapna,0,1963,120,Drama,tt0157339,7.6,907
685,Chambal Ki Kasam,tt0370392,,https://en.wikipedia.org/wiki/Chambal_Ki_Kasam,tt0152509,Sohni Mahiwal,Sohni Mahiwal,0,1984,142,Action|Drama|Romance,tt2710158,6.4,16
686,Choron Ki Baaraat,tt0237098,,https://en.wikipedia.org/wiki/Choron_Ki_Baaraat,tt0152720,Swami,Swami,0,1977,129,Drama,tt0379253,5.4,15
687,Chunaoti,tt0359076,https://upload.wikimedia.org/wikipedia/en/a/ac/Chunaoti_poster.jpg,https://en.wikipedia.org/wiki/Chunaoti,tt0153545,Vijeta,Vijeta,0,1982,151,Drama,tt0315292,6.6,23
688,Dhan Daulat,tt0379246,,https://en.wikipedia.org/wiki/Dhan_Daulat,tt0154104,Aag Aur Shola,Aag Aur Shola,0,1986,\N,Action,tt0231416,4.7,18
689,Do Aur Do Paanch,tt0080638,https://upload.wikimedia.org/wikipedia/en/thumb/5/56/Do_Aur_Do_Paanch.jpg/220px-Do_Aur_Do_Paanch.jpg,https://en.wikipedia.org/wiki/Do_Aur_Do_Paanch,tt0154105,Aaj Ka Daur,Aaj Ka Daur,0,1985,153,Action|Drama,tt0215717,6.9,22
690,Do Premee,tt0231475,,https://en.wikipedia.org/wiki/Do_Premee,tt0154106,Aandhiyan,Aandhiyan,0,1952,136,Drama,tt0157545,6.4,91
691,Dostana (1980 film),tt0080653,https://upload.wikimedia.org/wikipedia/en/thumb/e/e6/Dostana_1980.JPG/220px-Dostana_1980.JPG,https://en.wikipedia.org/wiki/Dostana_(1980_film),tt0154108,Aarop,Aarop,0,1974,129,Drama,tt0367661,6.5,14
692,Ek Baar Kaho,tt0340091,https://upload.wikimedia.org/wikipedia/en/c/ca/Ek_Baar_Kaho.jpg,https://en.wikipedia.org/wiki/Ek_Baar_Kaho,tt0154126,Alif-Laila,Alif-Laila,0,1953,\N,Fantasy,tt0156485,6.4,13
693,Gehrayee,tt0259322,https://upload.wikimedia.org/wikipedia/en/thumb/7/76/Gehrayee-dvd-cover.jpg/220px-Gehrayee-dvd-cover.jpg,https://en.wikipedia.org/wiki/Gehrayee,tt0154143,Anand Aur Anand,Anand Aur Anand,0,1984,\N,Drama|Family|Romance,tt0357621,6.4,52
694,Garam Khoon,tt0432866,https://upload.wikimedia.org/wikipedia/en/thumb/7/7f/Garam_Khoon.jpg/220px-Garam_Khoon.jpg,https://en.wikipedia.org/wiki/Garam_Khoon,tt0154178,Aaina,Aaina,0,1977,150,Drama,tt0214707,5.9,42
695,Guest House (1980 film),tt0260060,,https://en.wikipedia.org/wiki/Guest_House_(1980_film),tt0154201,Bandish,Bandish,0,1980,152,Action|Crime|Drama,tt0324977,6.6,151
696,Hum Paanch (film),tt0080901,https://upload.wikimedia.org/wikipedia/en/thumb/a/a9/HumPaanch5.jpg/220px-HumPaanch5.jpg,https://en.wikipedia.org/wiki/Hum_Paanch_(film),tt0154265,Bullet,Bullet,0,1976,124,Action|Crime|Thriller,tt0079221,8.6,16086
697,Jal Mahal (film),tt0230357,https://upload.wikimedia.org/wikipedia/en/thumb/f/fc/Jal_Mahal_%28film%29.jpg/220px-Jal_Mahal_%28film%29.jpg,https://en.wikipedia.org/wiki/Jal_Mahal_(film),tt0154311,Charnon Ki Saugandh,Charnon Ki Saugandh,0,1988,\N,Action|Drama|Family,tt0165805,6.9,31
698,Insaf Ka Tarazu,tt0080926,https://upload.wikimedia.org/wikipedia/en/thumb/e/ed/Insaaf_Ka_Tarazu_FilmPoster.jpeg/220px-Insaaf_Ka_Tarazu_FilmPoster.jpeg,https://en.wikipedia.org/wiki/Insaf_Ka_Tarazu,tt0154390,Des Pardes,Des Pardes,0,1978,\N,Drama|Family,tt0079236,6.6,511
699,Jazbaat (1980 film),tt0956298,https://upload.wikimedia.org/wikipedia/en/thumb/f/f4/Jazbaat80.jpg/220px-Jazbaat80.jpg,https://en.wikipedia.org/wiki/Jazbaat_(1980_film),tt0154413,Dil Daulat Duniya,Dil Daulat Duniya,0,1972,\N,Comedy|Drama,tt0156581,7.7,86
700,Judaai (1980 film),tt0260112,https://upload.wikimedia.org/wikipedia/en/thumb/3/30/Judaai80.jpg/220px-Judaai80.jpg,https://en.wikipedia.org/wiki/Judaai_(1980_film),tt0154415,Dildaar,Dildaar,0,1977,165,Action|Comedy|Drama,tt0079263,6.6,37
701,Jwalamukhi (1980 film),tt0239514,,https://en.wikipedia.org/wiki/Jwalamukhi_(1980_film),tt0154446,Ek Nai Paheli,Ek Nai Paheli,0,1984,\N,Drama,tt0242504,6.6,8
702,Karz (film),tt0214841,https://upload.wikimedia.org/wikipedia/en/thumb/2/2f/Karz%2C_1980_film_poster.jpg/220px-Karz%2C_1980_film_poster.jpg,https://en.wikipedia.org/wiki/Karz_(film),tt0154531,Ghar Ek Mandir,Ghar Ek Mandir,0,1984,156,Drama,tt0426016,4.3,6
703,Kali Ghata (1980 film),tt0357826,,https://en.wikipedia.org/wiki/Kali_Ghata_(1980_film),tt0154532,Ghar Sansar,Ghar Sansar,0,1986,\N,Comedy|Drama,tt0378071,6.5,20
704,Jyoti Bane Jwala,tt0262534,https://upload.wikimedia.org/wikipedia/en/thumb/a/ac/Jyoti_Bane_Jwala.jpg/220px-Jyoti_Bane_Jwala.jpg,https://en.wikipedia.org/wiki/Jyoti_Bane_Jwala,tt0154559,Haathon Ki Lakeeren,Haathon Ki Lakeeren,0,1986,139,Drama|Family|Musical,tt0283417,6.7,6
705,Khanjar (1980 film),tt0154730,,https://en.wikipedia.org/wiki/Khanjar_(1980_film),tt0154563,Hanste Zakhm,Hanste Zakhm,0,1973,\N,Drama|Romance,tt0079355,6.0,388
706,Khubsoorat,tt0244585,https://upload.wikimedia.org/wikipedia/en/thumb/0/02/Khubsoorat_1980_film_poster.jpg/220px-Khubsoorat_1980_film_poster.jpg,https://en.wikipedia.org/wiki/Khubsoorat,tt0154565,Haqeeqat,Haqeeqat,0,1964,184,Action|Musical|War,tt0357809,6.7,38
707,Neeyat (film),tt0368068,https://upload.wikimedia.org/wikipedia/en/thumb/2/2e/Neeyat_%28film%29.jpg/220px-Neeyat_%28film%29.jpg,https://en.wikipedia.org/wiki/Neeyat_(film),tt0154578,Heera Panna,Heera Panna,0,1973,\N,Romance,tt0079364,6.6,14
708,Lootmaar,tt0154788,https://upload.wikimedia.org/wikipedia/en/thumb/8/83/Lootmaarfilm.jpg/220px-Lootmaarfilm.jpg,https://en.wikipedia.org/wiki/Lootmaar,tt0154589,Himmat Aur Mehanat,Himmat Aur Mehanat,0,1987,137,Action|Drama,tt0386556,6.1,36
709,Man Pasand,tt0157965,https://upload.wikimedia.org/wikipedia/en/thumb/3/34/Man_Pasand.jpg/220px-Man_Pasand.jpg,https://en.wikipedia.org/wiki/Man_Pasand,tt0154591,Hindustan Ki Kasam,Hindustan Ki Kasam,0,1973,152,Action|Drama|War,tt0079382,6.9,149
710,Morchha,tt0246086,,https://en.wikipedia.org/wiki/Morchha,tt0154620,Hum Naujawan,Hum Naujawan,0,1985,137,Drama|Thriller,tt0079386,7.7,1913
711,Nishana (1980 film),tt0257965,https://upload.wikimedia.org/wikipedia/en/thumb/a/a5/Nishana_%281980_film%29.jpg/220px-Nishana_%281980_film%29.jpg,https://en.wikipedia.org/wiki/Nishana_(1980_film),tt0154653,Ishq Ishq Ishq,Ishq Ishq Ishq,0,1974,131,Drama|Romance,tt0359544,7.0,47
712,Patita (1980 film),tt0316386,https://upload.wikimedia.org/wikipedia/en/thumb/7/7c/Patita-1980.jpg/220px-Patita-1980.jpg,https://en.wikipedia.org/wiki/Patita_(1980_film),tt0154663,Jaaneman,Jaaneman,0,1976,110,Crime|Drama|Romance,tt0381313,6.3,17
713,Khwab,tt0268407,https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Khwab-1980.jpg/220px-Khwab-1980.jpg,https://en.wikipedia.org/wiki/Khwab,tt0154685,Johny Mera Naam,Johny Mera Naam,0,1970,159,Action|Drama|Musical,tt0151285,6.6,69
714,Kismet (1980 film),tt0360718,,https://en.wikipedia.org/wiki/Kismet_(1980_film),tt0154695,Jurm Aur Sazaa,Jurm Aur Sazaa,0,1974,140,Action|Drama|Mystery,tt0260144,6.1,68
715,Pyaara Dushman,tt0362057,https://upload.wikimedia.org/wikipedia/en/thumb/a/aa/Pyaara_Dushman.jpg/220px-Pyaara_Dushman.jpg,https://en.wikipedia.org/wiki/Pyaara_Dushman,tt0154702,Kahin Aur Chal,Kahin Aur Chal,0,1968,\N,Drama,tt0359634,4.9,7
716,Payal Ki Jhankaar,tt0156882,https://upload.wikimedia.org/wikipedia/en/thumb/2/22/Payal_Ki_Jhankaar.jpg/220px-Payal_Ki_Jhankaar.jpg,https://en.wikipedia.org/wiki/Payal_Ki_Jhankaar,tt0154706,Black Mail,Black Mail,0,1973,145,Drama|Musical|Romance,tt0157958,6.5,10
717,Qurbani (film),tt0246879,https://upload.wikimedia.org/wikipedia/en/thumb/d/d7/Qurbani_poster.jpg/220px-Qurbani_poster.jpg,https://en.wikipedia.org/wiki/Qurbani_(1980_film),tt0154730,Khanjar,Khanjar,0,1980,134,Thriller,tt0079526,7.1,240
718,Phir Wahi Raat,tt0358020,https://upload.wikimedia.org/wikipedia/en/thumb/d/d4/Phirwohiraat.png/220px-Phirwohiraat.png,https://en.wikipedia.org/wiki/Phir_Wohi_Raat,tt0154731,Khazanchi,Khazanchi,0,1958,51,Romance,tt0081147,7.1,87
719,Ram Balram,tt0081401,https://upload.wikimedia.org/wikipedia/en/thumb/6/61/Ram_Balram.jpg/220px-Ram_Balram.jpg,https://en.wikipedia.org/wiki/Ram_Balram,tt0154749,Kudrat,Kudrat,0,1981,164,Drama|Mystery|Romance,tt0378350,6.6,86
720,Red Rose (1980 film),tt0156014,https://upload.wikimedia.org/wikipedia/en/thumb/8/86/Red_rose_1980.jpg/220px-Red_rose_1980.jpg,https://en.wikipedia.org/wiki/Red_Rose_(1980_film),tt0154788,Lootmaar,Lootmaar,0,1980,\N,Action|Thriller,tt0079584,6.6,1213
721,Saboot,tt0253618,https://upload.wikimedia.org/wikipedia/en/thumb/8/84/Sabootfilm80.jpg/220px-Sabootfilm80.jpg,https://en.wikipedia.org/wiki/Saboot,tt0154820,Main Tere Liye,Main Tere Liye,0,1988,\N,Drama|Romance,tt0079589,6.5,19
722,Sanjh Ki Bela,tt2301141,,https://en.wikipedia.org/wiki/Sanjh_Ki_Bela,tt0154821,Majaal,Majaal,0,1987,180,Drama,tt0386664,6.2,8
723,Arising from the Surface,tt0081453,,https://en.wikipedia.org/wiki/Satah_Se_Uthata_Aadmi,tt0154838,Manmatha Leelai,Manmatha Leelai,0,1976,161,Comedy|Musical|Romance,tt0079614,6.6,98
724,Sitara (1980 film),tt0400830,https://upload.wikimedia.org/wikipedia/en/3/3c/Sitaramithun.jpg,https://en.wikipedia.org/wiki/Sitara_(1980_film),tt0154844,Maqsad,Maqsad,0,1984,166,Action|Crime|Musical,tt0309926,6.0,127
725,Sparsh (film),tt0079938,https://upload.wikimedia.org/wikipedia/en/thumb/d/d4/Sparsh%2C_1980_Hindi_film.jpg/220px-Sparsh%2C_1980_Hindi_film.jpg,https://en.wikipedia.org/wiki/Sparsh_(film),tt0154846,Mard Ki Zabaan,Mard Ki Zabaan,0,1987,\N,Action,tt0268547,6.8,32
726,Shaan (film),tt0081491,https://upload.wikimedia.org/wikipedia/en/thumb/6/60/Shaan_film_poster.jpg/220px-Shaan_film_poster.jpg,https://en.wikipedia.org/wiki/Shaan_(film),tt0154857,Mawaali,Mawaali,0,1983,150,Drama|Family,tt0158108,5.9,18
727,Sau Din Saas Ke,tt0358108,,https://en.wikipedia.org/wiki/Sau_Din_Saas_Ke,tt0154865,Memsaab,Memsaab,0,1971,138,Thriller,tt0378633,5.4,5
728,The Burning Train,tt0158534,https://upload.wikimedia.org/wikipedia/en/thumb/2/22/TheBurningTrain.jpg/220px-TheBurningTrain.jpg,https://en.wikipedia.org/wiki/The_Burning_Train,tt0154904,Mr. Lambu,Mr. Lambu,0,1956,\N,Action,tt0158145,7.1,16
729,Takkar (1980 film),tt0155238,https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Takkar_%281980_film%29.jpg/220px-Takkar_%281980_film%29.jpg,https://en.wikipedia.org/wiki/Takkar_(1980_film),tt0154905,Mr. Murder,Mr. Murder,0,1969,\N,\N,tt0156999,6.4,14
730,Taxi Chor,tt0081605,https://upload.wikimedia.org/wikipedia/en/thumb/a/af/TaxiChorMithun.JPG/220px-TaxiChorMithun.JPG,https://en.wikipedia.org/wiki/Taxi_Chor,tt0154909,Muddat,Muddat,0,1986,\N,Action|Comedy|Crime,tt0367001,5.3,11
731,The Naxalites,tt0081219,,https://en.wikipedia.org/wiki/The_Naxalites_(1980_film),tt0154912,Mulzim,Mulzim,0,1963,120,Crime|Drama,tt0396199,6.9,7
732,Thodisi Bewafaii,tt0081624,https://upload.wikimedia.org/wikipedia/en/thumb/0/06/Thodisi_Bewafaii.jpg/220px-Thodisi_Bewafaii.jpg,https://en.wikipedia.org/wiki/Thodisi_Bewafaii,tt0154954,Nishan,Nishan,0,1965,138,Drama,tt0246914,6.6,121
733,Unees-Bees,tt0388499,https://upload.wikimedia.org/wikipedia/en/thumb/8/86/Unees-Bees.jpg/220px-Unees-Bees.jpg,https://en.wikipedia.org/wiki/Unees-Bees,tt0154998,Pataal Bhairavi,Pataal Bhairavi,0,1985,148,Drama|Fantasy,tt0371932,4.8,10
734,Yari Dushmani,tt0081783,,https://en.wikipedia.org/wiki/Yari_Dushmani,tt0155074,Pyar Ka Mandir,Pyar Ka Mandir,0,1988,148,Drama|Family,tt0388389,7.4,47
735,Aakhri Kasam,tt0178177,https://upload.wikimedia.org/wikipedia/en/thumb/1/13/Aakhri_Kasam.jpg/220px-Aakhri_Kasam.jpg,https://en.wikipedia.org/wiki/Aakhri_Kasam,tt0155080,Qaidi No. 911,Qaidi No. 911,0,1959,\N,Action|Crime,tt0436764,4.8,12
736,Aatish (film),tt0178210,https://upload.wikimedia.org/wikipedia/en/thumb/e/ec/Aatish_%28film%29.jpeg/220px-Aatish_%28film%29.jpeg,https://en.wikipedia.org/wiki/Aatish_(film),tt0155088,Rajput,Rajput,0,1982,\N,Action|Drama|Romance,tt0165941,5.4,9
737,Aaj Ki Dhara,tt0177499,,https://en.wikipedia.org/wiki/Aaj_Ki_Dhara,tt0155106,Resham Ki Dori,Resham Ki Dori,0,1974,139,Drama|Family,tt0267924,7.1,9
738,Aangan Ki Kali,tt0178188,https://upload.wikimedia.org/wikipedia/en/thumb/5/51/Aangan_Ki_Kali.gif/220px-Aangan_Ki_Kali.gif,https://en.wikipedia.org/wiki/Aangan_Ki_Kali,tt0155131,Sachché Ká Bol-Bálá,Sachché Ká Bol-Bálá,0,1989,\N,Action|Adventure,tt0156093,6.2,17
739,Ahinsa (1979 film),tt0078738,,https://en.wikipedia.org/wiki/Ahimsa_(1979_film),tt0155135,Saheb Bahadur,Saheb Bahadur,0,1977,\N,Comedy,tt0079963,6.7,895
740,Ahsaas,tt0078739,https://upload.wikimedia.org/wikipedia/en/thumb/b/b7/Ahsaas.jpg/220px-Ahsaas.jpg,https://en.wikipedia.org/wiki/Ahsaas,tt0155161,Shabnam,Shabnam,0,1964,\N,Action|Adventure|Comedy,tt0165966,6.2,34
741,Amar Deep (1979 film),tt0078761,https://upload.wikimedia.org/wikipedia/en/thumb/4/4f/Amar_Deep.jpg/220px-Amar_Deep.jpg,https://en.wikipedia.org/wiki/Amar_Deep_(1979_film),tt0155175,Sikka,Sikka,0,1989,180,Action|Drama,tt0246261,7.2,76
742,Aur Kaun?,tt0252247,,https://en.wikipedia.org/wiki/Aur_Kaun%3F,tt0155179,Sindbad Alibaba and Aladdin,Sindbad Alibaba and Aladdin,0,1965,\N,Adventure|Fantasy|Musical,tt0392826,7.0,29
743,Bagula Bhagat,tt0237021,https://upload.wikimedia.org/wikipedia/en/thumb/a/ac/Bagula_Bhagat.jpg/220px-Bagula_Bhagat.jpg,https://en.wikipedia.org/wiki/Bagula_Bhagat,tt0155195,Soorat Aur Seerat,Soorat Aur Seerat,0,1962,\N,Drama|Family,tt0361046,6.0,5
744,Baton Baton Mein,tt0157339,https://upload.wikimedia.org/wikipedia/en/0/0f/BatonBatonMein_Poster.jpg,https://en.wikipedia.org/wiki/Baton_Baton_Mein,tt0155227,Swarag Se Sunder,Swarag Se Sunder,0,1986,\N,Drama|Family,tt0177492,6.0,21
745,Bhayaanak,tt2710158,https://upload.wikimedia.org/wikipedia/en/b/be/Bhayaanakmithun.jpg,https://en.wikipedia.org/wiki/Bhayaanak,tt0155238,Takkar,Takkar,0,1980,157,Drama,tt0178172,5.6,17
746,Dhongee,tt0379253,https://upload.wikimedia.org/wikipedia/en/thumb/e/e8/Dhongee.jpg/220px-Dhongee.jpg,https://en.wikipedia.org/wiki/Dhongee,tt0155286,Tower House,Tower House,0,1962,\N,Action|Drama|Horror,tt0236977,4.8,12
747,Bin Phere Hum Tere,tt0315292,https://upload.wikimedia.org/wikipedia/en/thumb/f/fb/Bin_Phere_Hum_Tere.jpg/220px-Bin_Phere_Hum_Tere.jpg,https://en.wikipedia.org/wiki/Bin_Phere_Hum_Tere,tt0155370,Wahan Ke Log,Wahan Ke Log,0,1967,130,Action|Adventure|Drama,tt0389759,6.1,20
748,Bombay by Nite,tt0385559,,https://en.wikipedia.org/wiki/Bombay_by_Nite,tt0155391,Woh Din Yaad Karo,Woh Din Yaad Karo,0,1971,\N,Drama|Family,tt0165625,7.2,333
749,Chambal Ki Raani,tt0255886,https://upload.wikimedia.org/wikipedia/en/thumb/9/92/Chambal_Ki_Rani.jpg/220px-Chambal_Ki_Rani.jpg,https://en.wikipedia.org/wiki/Chambal_Ki_Raani,tt0155408,Zara Si Zindagi,Zara Si Zindagi,0,1983,149,Drama|Family|Romance,tt0077179,7.3,93
750,Dada (1979 film),tt0231416,https://upload.wikimedia.org/wikipedia/en/3/3b/Dadamovie.jpg,https://en.wikipedia.org/wiki/Dada_(1979_film),tt0155530,Bandhan,Bandhan,0,1969,159,Drama|Family|Musical,tt0358942,5.5,13
751,Dil Kaa Heera,tt0215717,https://upload.wikimedia.org/wikipedia/en/5/5e/Dil_Kaa_Heera.jpg,https://en.wikipedia.org/wiki/Dil_Kaa_Heera,tt0155541,Bhagam Bhag,Bhagam Bhag,0,1956,101,Action|Comedy|Crime,tt0077183,5.9,16
752,Do Ladke Dono Kadke,tt0157545,,https://en.wikipedia.org/wiki/Do_Ladke_Dono_Kadke,tt0155606,Charandas Chor,Charandas Chor,0,1975,156,Drama,tt0157337,7.2,72
753,Do Shikaari,tt0367661,,https://en.wikipedia.org/wiki/Do_Shikaari,tt0155668,Dil Diwana,Dil Diwana,0,1974,134,Comedy|Romance,tt0077200,6.7,49
754,Dooriyaan,tt0156485,https://upload.wikimedia.org/wikipedia/en/thumb/d/df/Dooriyaanfilm.jpg/220px-Dooriyaanfilm.jpg,https://en.wikipedia.org/wiki/Dooriyaan,tt0155691,Ek Nanhi Munni Ladki Thi,Ek Nanhi Munni Ladki Thi,0,1970,136,Drama,tt0077226,6.1,87
755,Duniya Meri Jeb Mein,tt0357621,https://upload.wikimedia.org/wikipedia/en/thumb/5/5c/Duniya_Meri_Jeb_Mein.jpg/220px-Duniya_Meri_Jeb_Mein.jpg,https://en.wikipedia.org/wiki/Duniya_Meri_Jeb_Mein,tt0155759,Insaan,Insaan,0,1982,\N,Drama|Family,tt0354416,6.4,26
756,Ganga Bhavani,tt0254348,,https://en.wikipedia.org/wiki/Ganga_Bhavani,tt0155771,Jai Jawan Jai Makan,Jai Jawan Jai Makan,0,1971,\N,Drama|Romance,tt0157451,6.6,36
757,Gautam Govinda,tt0214707,https://upload.wikimedia.org/wikipedia/en/thumb/a/a9/GautamGovindafilm.png/220px-GautamGovindafilm.png,https://en.wikipedia.org/wiki/Gautam_Govinda,tt0155775,Jawani Diwani,Jawani Diwani,0,1972,\N,Action|Drama|Family,tt0381951,5.1,8
758,Allauddinum Albhutha Vilakkum,tt0324977,https://upload.wikimedia.org/wikipedia/en/thumb/4/4e/Allauddinum_Albhutha_Vilakkum.jpg/220px-Allauddinum_Albhutha_Vilakkum.jpg,https://en.wikipedia.org/wiki/Aladdin_and_the_Wonderful_Lamp_(1979_film),tt0155777,Jhamela,Jhamela,0,1953,\N,\N,tt0246492,6.4,31
759,Ghar Ki Laaj,tt0230245,https://upload.wikimedia.org/wikipedia/en/thumb/c/ca/Ghar_Ki_Laaj.jpg/220px-Ghar_Ki_Laaj.jpg,https://en.wikipedia.org/wiki/Ghar_Ki_Laaj,tt0155788,Kachche Heere,Kachche Heere,0,1982,\N,Action,tt0247257,6.2,9
