,title,imdb_id,poster_path,wiki_link,imdb_id,title,original_title,is_adult,year_of_release,runtime,genres,imdb_id,imdb_rating,imdb_votes
892,Pyaar To Hona Hi Tha,tt0173081,https://upload.wikimedia.org/wikipedia/en/8/8f/Pyaar_To_Hona_Hi_Tha.jpg,https://en.wikipedia.org/wiki/Pyaar_To_Hona_Hi_Tha,tt0375021,Rules: Pyaar Ka Superhit Formula,Rules: Pyaar Ka Superhit Formula,0,2003,\N,Comedy|Romance,tt0286752,5.8,1040
893,Taal (film),tt0152836,https://upload.wikimedia.org/wikipedia/en/thumb/8/83/Taal_film_poster.jpg/220px-Taal_film_poster.jpg,https://en.wikipedia.org/wiki/Taal_(1999_film),tt0375611,Black,Black,0,2005,122,Drama,tt0210920,1.8,448
894,Sirf Tum,tt0244794,https://upload.wikimedia.org/wikipedia/en/thumb/6/68/Sirf_Tum_poster.jpg/220px-Sirf_Tum_poster.jpg,https://en.wikipedia.org/wiki/Sirf_Tum_(1999_film),tt0375733,Encounter: The Killing,Encounter: The Killing,0,2002,\N,Crime|Drama,tt0364519,6.2,43
895,Pyaar Kiya To Darna Kya (1998 film),tt0173080,https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Pyaar_Kiya_To_Darna_Kya_in_1998.jpg/220px-Pyaar_Kiya_To_Darna_Kya_in_1998.jpg,https://en.wikipedia.org/wiki/Pyaar_Kiya_To_Darna_Kya_(1998_film),tt0375791,Gundaraj,Gundaraj,0,1995,140,Action,tt0189633,6.6,990
896,Dil Se..,tt0164538,https://upload.wikimedia.org/wikipedia/en/thumb/7/7a/Dil_Se_poster.jpg/220px-Dil_Se_poster.jpg,https://en.wikipedia.org/wiki/Dil_Se..,tt0376080,Platform,Platform,0,1993,150,Action|Crime|Drama,tt0242831,5.9,78
897,Ghulam (film),tt0190419,https://upload.wikimedia.org/wikipedia/en/thumb/0/0a/Ghulam%28Movie%29_Poster.jpg/220px-Ghulam%28Movie%29_Poster.jpg,https://en.wikipedia.org/wiki/Ghulam_(film),tt0376158,Sar Utha Ke Jiyo,Sar Utha Ke Jiyo,0,1998,\N,Action|Romance,tt0286907,5.6,93
898,Major Saab,tt0172761,https://upload.wikimedia.org/wikipedia/en/thumb/c/cc/Major_Saab.jpg/220px-Major_Saab.jpg,https://en.wikipedia.org/wiki/Major_Saab,tt0376182,Shaktiman,Shaktiman,0,1993,155,Action|Drama|Romance,tt0286803,4.2,35
899,Yeh Hai Mumbai Meri Jaan,tt0282268,https://upload.wikimedia.org/wikipedia/en/thumb/f/f4/YehHaiMumbaiMeriJaan.jpg/220px-YehHaiMumbaiMeriJaan.jpg,https://en.wikipedia.org/wiki/Yeh_Hai_Mumbai_Meri_Jaan,tt0376620,Ghar Parivaar,Ghar Parivaar,0,1991,\N,Drama,tt0479718,5.5,8
900,Dulhe Raja,tt0210659,https://upload.wikimedia.org/wikipedia/en/thumb/1/1d/Dulhe_Raja.jpg/220px-Dulhe_Raja.jpg,https://en.wikipedia.org/wiki/Dulhe_Raja,tt0376884,Shiv Ram,Shiv Ram,0,1991,\N,Action|Crime|Drama,tt0286936,5.3,347
901,Bade Miyan Chote Miyan,tt0118673,https://upload.wikimedia.org/wikipedia/en/thumb/d/d2/Bade_Miyan_Chote_Miyan.jpg/220px-Bade_Miyan_Chote_Miyan.jpg,https://en.wikipedia.org/wiki/Bade_Miyan_Chote_Miyan,tt0377126,Basti,Basti,0,2003,\N,Action|Crime,tt0376158,2.5,129
902,China Gate (1998 film),tt0210609,https://upload.wikimedia.org/wikipedia/en/7/7b/China_Gate.jpg,https://en.wikipedia.org/wiki/China_Gate_(1998_film),tt0377131,Raghu Romeo,Raghu Romeo,0,2003,100,Comedy,tt0287081,4.8,32
903,2001: Do Hazaar Ek,tt0273045,https://upload.wikimedia.org/wikipedia/en/thumb/6/64/2001_Do_Hazaar_Ek.jpg/220px-2001_Do_Hazaar_Ek.jpg,https://en.wikipedia.org/wiki/2001:_Do_Hazaar_Ek,tt0377340,Aetbaar,Aetbaar,0,2004,152,Action|Drama|Musical,tt0170704,7.0,227
904,Aakrosh (1998 film),tt0286416,https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/Aakrosh_%281998%29.jpg/220px-Aakrosh_%281998%29.jpg,https://en.wikipedia.org/wiki/Aakrosh_(1998_film),tt0378025,Hawayein,Hawayein,0,2003,176,Drama|Romance,tt0238591,3.8,50
905,Achanak (1998 film),tt0286421,https://upload.wikimedia.org/wikipedia/en/thumb/f/f6/Achanak_%281998_film%29.jpg/220px-Achanak_%281998_film%29.jpg,https://en.wikipedia.org/wiki/Achanak_(1998_film),tt0378072,Hum Tum,Hum Tum,0,2004,142,Comedy|Drama|Romance,tt0287111,6.9,493
906,Badmaash (1998 film),tt0395463,,https://en.wikipedia.org/wiki/Badmaash_(1998_film),tt0378156,Kaaranama,Kaaranama,0,1990,138,Drama,tt0195231,8.2,12053
907,Bandhan (1998 film),tt0273452,https://upload.wikimedia.org/wikipedia/en/thumb/3/32/Bandhan1998.jpg/220px-Bandhan1998.jpg,https://en.wikipedia.org/wiki/Bandhan_(1998_film),tt0378157,Kagaar: Life on the Edge,Kagaar: Life on the Edge,0,2003,150,Crime|Drama,tt0122233,6.8,107
908,Dand Nayak,tt0446118,,https://en.wikipedia.org/wiki/Dand_Nayak,tt0378281,Maahir,Maahir,0,1996,\N,Family,tt0211126,7.9,2671
909,Aunty No. 1,tt0118654,https://upload.wikimedia.org/wikipedia/en/7/79/AuntyNonew.jpg,https://en.wikipedia.org/wiki/Aunty_No._1,tt0378343,Meera Ka Mohan,Meera Ka Mohan,0,1992,152,Romance,tt0264210,4.4,232
910,Doli Saja Ke Rakhna,tt0207415,https://upload.wikimedia.org/wikipedia/en/d/d1/Doli_Saja_Ke_Rakhna_poster.jpg,https://en.wikipedia.org/wiki/Doli_Saja_Ke_Rakhna,tt0379370,Maqbool,Maqbool,0,2003,132,Crime|Drama|Thriller,tt0120545,6.3,192
911,Duplicate (1998 film),tt0164550,https://upload.wikimedia.org/wikipedia/en/thumb/3/3e/Duplicate-1998.jpg/220px-Duplicate-1998.jpg,https://en.wikipedia.org/wiki/Duplicate_(1998_film),tt0379375,Matrubhoomi: A Nation Without Women,Matrubhoomi: A Nation Without Women,0,2003,99,Drama,tt0455199,5.3,38
912,Dushman (1998 film),tt0189492,https://upload.wikimedia.org/wikipedia/en/8/86/Dushman_1998.jpg,https://en.wikipedia.org/wiki/Dushman_(1998_film),tt0379818,I Proud to Be an Indian,I Proud to Be an Indian,0,2004,129,Action|Crime|Drama,tt1849067,5.2,15
913,Gharwali Baharwali,tt0205968,https://upload.wikimedia.org/wikipedia/en/thumb/8/8f/Gharwali_Baharwali.jpg/220px-Gharwali_Baharwali.jpg,https://en.wikipedia.org/wiki/Gharwali_Baharwali,tt0380337,Ek Din 24 Ghante,Ek Din 24 Ghante,0,2003,95,Thriller,tt0396255,5.2,46
914,Dhoondte Reh Jaaoge! (1998 film),tt0317355,,https://en.wikipedia.org/wiki/Dhoondte_Reh_Jaaoge!_(1998_film),tt0381408,Market,Market,0,2003,160,Drama|Musical,tt0130348,5.2,213
915,Do Numbri,tt2008498,https://upload.wikimedia.org/wikipedia/en/thumb/0/0e/Do_NumberNew.jpg/220px-Do_NumberNew.jpg,https://en.wikipedia.org/wiki/Do_Numbri_(1998_film),tt0382188,Mumbai Matinee,Mumbai Matinee,0,2003,125,Comedy|Romance,tt0118983,7.0,19315
916,My Dear Kuttichathan,tt0280968,https://upload.wikimedia.org/wikipedia/en/thumb/d/da/My_Dear_Kuttichathan.jpg/220px-My_Dear_Kuttichathan.jpg,https://en.wikipedia.org/wiki/Chhota_Chetan,tt0382383,Yuva,Yuva,0,2004,161,Action|Drama|Thriller,tt0119861,7.0,12858
917,Dulhe Raja,tt0210659,https://upload.wikimedia.org/wikipedia/en/thumb/1/1d/Dulhe_Raja.jpg/220px-Dulhe_Raja.jpg,https://en.wikipedia.org/wiki/Dulhe_Raja_(1998_film),tt0382385,Zameen,Zameen,0,2003,154,Action|Adventure|Thriller,tt0133024,6.9,9208
918,Ghar Bazar,tt1265654,,https://en.wikipedia.org/wiki/Ghar_Bazar,tt0382604,Chor Pe Mor,Chor Pe Mor,0,1990,142,Comedy|Crime,tt0119239,7.3,4180
919,Gunda (1998 film),tt0497915,https://upload.wikimedia.org/wikipedia/en/thumb/7/7a/Gunda_film_poster.jpg/220px-Gunda_film_poster.jpg,https://en.wikipedia.org/wiki/Gunda_(1998_film),tt0383719,Xcuse Me,Xcuse Me,0,2003,152,Comedy,tt0395827,6.4,12
920,Dil Se..,tt0164538,https://upload.wikimedia.org/wikipedia/en/thumb/7/7a/Dil_Se_poster.jpg/220px-Dil_Se_poster.jpg,https://en.wikipedia.org/wiki/Dil_Se_(1998_film),tt0383975,Chameli,Chameli,0,2003,108,Drama,tt0347416,5.1,2284
921,Ganga Ki Kasam (1999 film),tt2167753,https://upload.wikimedia.org/wikipedia/en/thumb/c/c8/Ganga_Ki_Kasam_%281999_film%29.jpg/220px-Ganga_Ki_Kasam_%281999_film%29.jpg,https://en.wikipedia.org/wiki/Ganga_Ki_Kasam_(1999_film),tt0384220,Jai Shiv Shankar,Jai Shiv Shankar,0,1990,90,Drama,tt0287152,5.7,48
922,Himmatwala (1998 film),tt2008530,https://upload.wikimedia.org/wikipedia/en/f/f2/Himmatwalanew.jpg,https://en.wikipedia.org/wiki/Himmatwala_(1998_film),tt0384491,Samay: When Time Strikes,Samay: When Time Strikes,0,2003,136,Crime|Mystery|Thriller,tt0120551,5.7,1394
923,Humse Badhkar Kaun,tt0286707,https://upload.wikimedia.org/wikipedia/en/thumb/4/4a/Humse_Badhkar_Kaun.jpg/220px-Humse_Badhkar_Kaun.jpg,https://en.wikipedia.org/wiki/Humse_Badhkar_Kaun,tt0385351,Yeh Lamhe Judaai Ke,Yeh Lamhe Judaai Ke,0,2004,135,Drama|Mystery|Romance,tt0136352,6.2,7664
924,Hitler (1998 film),tt0818603,https://upload.wikimedia.org/wikipedia/en/thumb/b/bc/Hitlermithun.jpg/220px-Hitlermithun.jpg,https://en.wikipedia.org/wiki/Hitler_(1998_film),tt0385782,Inteha,Inteha,0,2003,155,Drama|Thriller,tt0119427,6.1,1969
925,Hero Hindustani,tt0286683,https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Herohindustani.JPG/220px-Herohindustani.JPG,https://en.wikipedia.org/wiki/Hero_Hindustani,tt0385793,Jazbaat,Jazbaat,0,1994,\N,Romance,tt0118957,6.7,2136
926,Hazaar Chaurasi Ki Maa,tt0178562,https://upload.wikimedia.org/wikipedia/en/thumb/d/dd/Hazaar_Chaurasi_Ki_Maa_-_DVD_Cover.jpg/220px-Hazaar_Chaurasi_Ki_Maa_-_DVD_Cover.jpg,https://en.wikipedia.org/wiki/Hazaar_Chaurasi_Ki_Maa,tt0385982,Raja Bhaiya,Raja Bhaiya,0,2003,\N,Comedy|Drama,tt0118546,6.1,195
927,Hafta Vasuli,tt0319480,,https://en.wikipedia.org/wiki/Hafta_Vasuli,tt0386499,The Pink Mirror,Gulabi Aaina,0,2003,40,Comedy|Short,tt0229193,6.5,163
928,Ghulam (film),tt0190419,https://upload.wikimedia.org/wikipedia/en/thumb/0/0a/Ghulam%28Movie%29_Poster.jpg/220px-Ghulam%28Movie%29_Poster.jpg,https://en.wikipedia.org/wiki/Ghulam_(1998_film),tt0387164,Dhoop,Dhoop,0,2003,126,Drama,tt0225029,4.6,1148
929,Hatyara (1998 film),tt00446136,https://upload.wikimedia.org/wikipedia/en/thumb/4/4a/Hatyaranew.jpg/220px-Hatyaranew.jpg,https://en.wikipedia.org/wiki/Hatyara_(1998_film),tt0387678,Waisa Bhi Hota Hai Part II,Waisa Bhi Hota Hai Part II,0,2003,137,Comedy|Crime|Drama,tt0118525,4.7,751
930,Kabhi Na Kabhi,tt0116737,https://upload.wikimedia.org/wikipedia/en/thumb/7/75/Kabhi_Na_Kabhi_poster.jpg/220px-Kabhi_Na_Kabhi_poster.jpg,https://en.wikipedia.org/wiki/Kabhi_Na_Kabhi,tt0387989,Deewaar: Let's Bring Our Heroes Home,Deewaar: Let's Bring Our Heroes Home,0,2004,163,Action|Drama|Thriller,tt0118660,4.5,849
931,Iski Topi Uske Sarr,tt0286723,,https://en.wikipedia.org/wiki/Iski_Topi_Uske_Sarr,tt0388315,Out of Control,Out of Control,0,2003,124,Comedy|Drama|Romance,tt0119285,6.1,2168
932,Jab Pyaar Kisise Hota Hai,tt0182251,https://upload.wikimedia.org/wikipedia/en/6/69/Jab_Pyaar_Kisise_Hota_Hai.jpg,https://en.wikipedia.org/wiki/Jab_Pyaar_Kisise_Hota_Hai,tt0388554,Yuhi Kabhi,Yuhi Kabhi,0,1994,\N,Comedy|Drama,tt0112308,3.8,45
933,Jhooth Bole Kauwa Kaate,tt0262527,https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/Jhooth_Bole_Kauwa_Kaate.jpg/220px-Jhooth_Bole_Kauwa_Kaate.jpg,https://en.wikipedia.org/wiki/Jhooth_Bole_Kauwa_Kaate,tt0389551,Zamaanat,Zamaanat,0,1977,127,Action|Crime|Thriller,tt0289685,4.6,524
934,Kudrat (1998 film),tt0286772,,https://en.wikipedia.org/wiki/Kudrat_(1998_film),tt0389726,Aanch,Aanch,0,2003,160,Drama,tt0135393,5.2,57
935,Maharaja (1998 film),tt0119596,https://upload.wikimedia.org/wikipedia/en/thumb/6/63/Maharaja.jpg/220px-Maharaja.jpg,https://en.wikipedia.org/wiki/Maharaja_(1998_film),tt0390614,Waqt: The Race Against Time,Waqt: The Race Against Time,0,2005,153,Comedy|Drama|Family,tt0233422,7.4,11620
936,Hyderabad Blues,tt0195814,https://upload.wikimedia.org/wikipedia/en/e/e4/Hyderabad_Blues.jpg,https://en.wikipedia.org/wiki/Hyderabad_Blues_(1998_film),tt0390667,Zulm Ki Hukumat,Zulm Ki Hukumat,0,1992,\N,Action|Crime|Drama,tt0251053,4.0,47
937,Jaane Jigar,tt0349635,,https://en.wikipedia.org/wiki/Jaane_Jigar,tt0391079,Dil Pardesi Ho Gayaa,Dil Pardesi Ho Gayaa,0,2003,150,Drama|Romance,tt0135161,5.1,293
938,Mehndi (1998 film),tt0273804,,https://en.wikipedia.org/wiki/Mehndi_(1998_film),tt0391165,Fun2shh... Dudes in the 10th Century,Fun2shh... Dudes in the 10th Century,0,2003,130,Comedy,tt0286545,4.6,8
939,Mere Do Anmol Ratan,tt0483288,,https://en.wikipedia.org/wiki/Mere_Do_Anmol_Ratan,tt0391187,Ghaav: The Wound,Ghaav: The Wound,0,2002,\N,Action|Crime|Drama,tt0286576,7.4,58
940,Khote Sikkey,tt0495848,,https://en.wikipedia.org/wiki/Khote_Sikkey,tt0391274,Kismat,Kismat,0,2004,143,Action|Drama,tt0118931,5.9,874
941,Miss 420,tt0395668,https://upload.wikimedia.org/wikipedia/en/thumb/9/98/Miss420.jpg/220px-Miss420.jpg,https://en.wikipedia.org/wiki/Miss_420,tt0391547,Zakhmi Rooh,Zakhmi Rooh,0,1993,125,Horror,tt0119234,7.7,40
942,Pardesi Babu,tt0119862,https://upload.wikimedia.org/wikipedia/en/thumb/c/c3/PardesiBabu.jpg/220px-PardesiBabu.jpg,https://en.wikipedia.org/wiki/Pardesi_Babu,tt0392033,Ganges: River to Heaven,Ganges: River to Heaven,0,2003,79,Documentary,tt0172534,5.3,550
943,Keemat – They Are Back,tt0286752,https://upload.wikimedia.org/wikipedia/en/thumb/9/9d/Keemat.jpg/220px-Keemat.jpg,https://en.wikipedia.org/wiki/Keemat_%E2%80%93_They_Are_Back,tt0392360,Love,Love,0,1991,152,Drama|Musical|Romance,tt0286664,4.2,314
944,Prem Aggan,tt0210920,https://upload.wikimedia.org/wikipedia/en/thumb/2/23/Prem_Aggan.jpg/220px-Prem_Aggan.jpg,https://en.wikipedia.org/wiki/Prem_Aggan,tt0392950,Ishq Hai Tumse,Ishq Hai Tumse,0,2004,148,Romance,tt0119295,4.9,114
945,Military Raaj,tt0364519,,https://en.wikipedia.org/wiki/Military_Raaj,tt0395463,Badmaash,Badmaash,0,1998,\N,Action,tt0185335,6.6,1014
946,Kareeb,tt0189633,https://upload.wikimedia.org/wikipedia/en/thumb/a/a7/Kareeb.jpg/220px-Kareeb.jpg,https://en.wikipedia.org/wiki/Kareeb_(1998_film),tt0395464,Bahaar Aane Tak,Bahaar Aane Tak,0,1990,145,Family,tt0118680,4.4,192
947,Saat Rang Ke Sapne,tt0242831,https://upload.wikimedia.org/wikipedia/en/thumb/f/fc/Saat_Rang_Ke_Sapne.jpg/220px-Saat_Rang_Ke_Sapne.jpg,https://en.wikipedia.org/wiki/Saat_Rang_Ke_Sapne,tt0395519,Doodh Ka Karz,Doodh Ka Karz,0,1990,168,Action|Drama|Fantasy,tt0251068,6.5,13
948,Qila (film),tt0286907,https://upload.wikimedia.org/wikipedia/en/thumb/6/6c/Qila_%28film%29.jpg/220px-Qila_%28film%29.jpg,https://en.wikipedia.org/wiki/Qila_(film),tt0395609,Iraada,Iraada,0,1991,\N,Drama,tt0273695,4.1,16
949,Main Solah Baras Ki,tt0286803,https://upload.wikimedia.org/wikipedia/en/thumb/1/17/Main_Solah_Baras_Ki.jpg/220px-Main_Solah_Baras_Ki.jpg,https://en.wikipedia.org/wiki/Main_Solah_Baras_Ki,tt0395614,Juaari,Juaari,0,1994,184,Action|Drama,tt0119428,6.0,4684
950,Mohabbat Aur Jung,tt0479718,,https://en.wikipedia.org/wiki/Mohabbat_Aur_Jung,tt0395668,Miss 420,Miss 420,0,1998,135,Action|Romance|Thriller,tt0809515,5.9,9
951,Salaakhen (1998 film),tt0286936,https://upload.wikimedia.org/wikipedia/en/thumb/2/21/Salaakhen_%281998_film%29.jpg/220px-Salaakhen_%281998_film%29.jpg,https://en.wikipedia.org/wiki/Salaakhen_(1998_film),tt0395746,Sanjay,Sanjay,0,1995,\N,Crime,tt0251143,4.4,822
952,Sar Utha Ke Jiyo,tt0376158,https://upload.wikimedia.org/wikipedia/en/thumb/0/0d/Sar_Utha_Ke_Jiyo.jpg/220px-Sar_Utha_Ke_Jiyo.jpg,https://en.wikipedia.org/wiki/Sar_Utha_Ke_Jiyo_(film),tt0395748,Sauda,Sauda,0,1995,\N,Romance,tt0420707,6.2,34
953,Phool Bane Patthar,tt0440715,,https://en.wikipedia.org/wiki/Phool_Bane_Patthar,tt0395779,Swarg Yahan Narak Yahan,Swarg Yahan Narak Yahan,0,1991,\N,Action|Comedy|Crime,tt0351126,5.6,24
954,Ustadon Ke Ustad (1998 film),tt0287081,https://upload.wikimedia.org/wikipedia/en/thumb/6/67/Ustadon_Ke_Ustad.jpg/220px-Ustadon_Ke_Ustad.jpg,https://en.wikipedia.org/wiki/Ustadon_Ke_Ustad_(1998_film),tt0395802,Veergati,Veergati,0,1995,166,Action|Drama,tt0187202,5.7,67
955,Train to Pakistan (film),tt0170704,https://upload.wikimedia.org/wikipedia/en/thumb/a/a8/Train_to_Pakistan_%28film%29.jpg/220px-Train_to_Pakistan_%28film%29.jpg,https://en.wikipedia.org/wiki/Train_to_Pakistan_(film),tt0395827,Zulm-O-Sitam,Zulm-O-Sitam,0,1998,130,Action,tt0440590,5.7,470
956,Sham Ghansham,tt0238591,,https://en.wikipedia.org/wiki/Sham_Ghansham,tt0396044,Hadh: Life on the Edge of Death,Hadh: Life on the Edge of Death,0,2001,\N,Action|Crime|Drama,tt0286724,3.5,255
957,Wajood (1998 film),tt0287111,,https://en.wikipedia.org/wiki/Wajood_(1998_film),tt0396057,Hum Pyar Tumhi Se Kar Baithe,Hum Pyar Tumhi Se Kar Baithe,0,2002,138,Musical|Romance,tt0339233,4.3,51
958,Satya (1998 film),tt0195231,https://upload.wikimedia.org/wikipedia/en/thumb/5/52/Satya_%281998%29.jpg/220px-Satya_%281998%29.jpg,https://en.wikipedia.org/wiki/Satya_(1998_film),tt0396255,Tirchhi Topiwale,Tirchhi Topiwale,0,1998,144,Comedy|Drama|Musical,tt0290231,6.9,15
959,Saaz (film),tt0122233,https://upload.wikimedia.org/wikipedia/en/thumb/3/35/Saaz-poster.jpg/220px-Saaz-poster.jpg,https://en.wikipedia.org/wiki/Saaz_(1998_film),tt0396563,Dil Ne Jise Apna Kaha,Dil Ne Jise Apna Kaha,0,2004,135,Romance,tt0368825,4.7,12
960,Zakhm,tt0211126,https://upload.wikimedia.org/wikipedia/en/5/5a/Zakhm_poster.jpg,https://en.wikipedia.org/wiki/Zakhm,tt0396690,Kisna: The Warrior Poet,Kisna: The Warrior Poet,0,2005,170,Drama|History|Musical,tt0119721,2.5,346
961,Zor (film),tt0264210,https://upload.wikimedia.org/wikipedia/en/thumb/1/19/Zor_%28film%29.jpg/220px-Zor_%28film%29.jpg,https://en.wikipedia.org/wiki/Zor_(film),tt0396768,Nyay Anyay,Nyay Anyay,0,1990,155,Drama,tt0122173,4.3,49
962,Yugpurush,tt0120545,https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/Yugpurush%281998%29.jpg/200px-Yugpurush%281998%29.jpg,https://en.wikipedia.org/wiki/Yugpurush,tt0396782,Paisa Vasool,Paisa Vasool,0,2004,139,Comedy,tt0119760,5.3,255
963,Sher-E-Hindustan,tt0455199,https://upload.wikimedia.org/wikipedia/en/thumb/b/bb/Sher-E-Hindustan.jpg/220px-Sher-E-Hindustan.jpg,https://en.wikipedia.org/wiki/Sher-E-Hindustan,tt0396805,Phoolan Hasina Ramkali,Phoolan Hasina Ramkali,0,1993,117,Action,tt0162480,6.4,5549
964,Saazish (1998 film),tt1849067,https://upload.wikimedia.org/wikipedia/en/thumb/f/fa/New_Saazish.jpg/220px-New_Saazish.jpg,https://en.wikipedia.org/wiki/Saazish_(1998_film),tt0397551,My Faraway Bride,My Bollywood Bride,0,2006,95,Comedy|Drama|Romance,tt0251356,3.9,126
965,Tirchhi Topiwale,tt0396255,,https://en.wikipedia.org/wiki/Tirchhi_Topiwale,tt0397882,Ab Tumhare Hawale Watan Saathiyo,Ab Tumhare Hawale Watan Saathiyo,0,2004,193,Action|Drama|War,tt0400584,7.4,19
966,Vinashak – Destroyer,tt0130348,https://upload.wikimedia.org/wikipedia/en/5/54/Vinashak.jpg,https://en.wikipedia.org/wiki/Vinashak_%E2%80%93_Destroyer,tt0397941,The Bypass,The Bypass,0,2003,17,Crime|Short,tt0269758,3.8,313
967,Dil To Pagal Hai,tt0118983,https://upload.wikimedia.org/wikipedia/en/thumb/9/9d/Dil_To_Pagal_Hai.jpg/220px-Dil_To_Pagal_Hai.jpg,https://en.wikipedia.org/wiki/Dil_To_Pagal_Hai,tt0398113,Hum Hain Khalnayak,Hum Hain Khalnayak,0,1996,\N,Action,tt0119491,4.6,551
968,Pardes (film),tt0119861,https://upload.wikimedia.org/wikipedia/en/thumb/d/d6/Pardes.jpg/220px-Pardes.jpg,https://en.wikipedia.org/wiki/Pardes_(film),tt0398128,Ishq Mein Jeena Ishq Mein Marna,Ishq Mein Jeena Ishq Mein Marna,0,1994,134,Romance,tt0251194,4.5,141
969,Ishq (1997 film),tt0133024,https://upload.wikimedia.org/wikipedia/en/3/31/Ishq_1997.jpg,https://en.wikipedia.org/wiki/Ishq_(1997_film),tt0398134,Jeena Teri Gali Mein,Jeena Teri Gali Mein,0,1991,144,Romance,tt0119720,7.5,391
970,Gupt: The Hidden Truth,tt0119239,https://upload.wikimedia.org/wikipedia/en/thumb/1/12/Gupt_movie_cover.jpg/220px-Gupt_movie_cover.jpg,https://en.wikipedia.org/wiki/Gupt:_The_Hidden_Truth,tt0398170,Madhosh,Madhosh,0,1994,\N,Romance,tt0271243,5.0,43
971,Zulm-O-Sitam,tt0395827,,https://en.wikipedia.org/wiki/Zulm-O-Sitam,tt0399530,Pyaar Ka Saaya,Pyaar Ka Saaya,0,1991,\N,Drama,tt0130197,5.6,94
972,Border (1997 film),tt0347416,https://upload.wikimedia.org/wikipedia/en/thumb/9/9c/Border1997.jpg/220px-Border1997.jpg,https://en.wikipedia.org/wiki/Border_(1997_film),tt0399911,Yaara Dildara,Yaara Dildara,0,1991,\N,Drama|Family|Romance,tt0952685,3.6,15
973,Yamraaj,tt0287152,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Yamraajfilm.jpg/220px-Yamraajfilm.jpg,https://en.wikipedia.org/wiki/Yamraaj_(film),tt0399942,Paap,Paap,0,2003,120,Drama|Romance|Thriller,tt0120456,7.5,2296
974,Ziddi (1997 film),tt0120551,https://upload.wikimedia.org/wikipedia/en/thumb/b/b5/Ziddi_%281997_film%29_poster.jpg/220px-Ziddi_%281997_film%29_poster.jpg,https://en.wikipedia.org/wiki/Ziddi_(1997_film),tt0400234,Black Friday,Black Friday,0,2004,143,Action|Crime|Drama,tt0286938,6.3,21
975,Koyla,tt0136352,https://upload.wikimedia.org/wikipedia/en/thumb/5/56/Koyla.jpg/220px-Koyla.jpg,https://en.wikipedia.org/wiki/Koyla,tt0400365,Dilwale Kabhi Na Hare,Dilwale Kabhi Na Hare,0,1992,\N,Romance,tt0120540,6.8,11818
976,Judaai (1997 film),tt0119427,https://upload.wikimedia.org/wikipedia/en/thumb/1/1b/Judaai_1997.jpg/220px-Judaai_1997.jpg,https://en.wikipedia.org/wiki/Judaai_(1997_film),tt0400565,Kalyug Ke Avtaar,Kalyug Ke Avtaar,0,1995,\N,Action|Romance,tt0152278,4.9,71
977,Deewana Mastana,tt0118957,https://upload.wikimedia.org/wikipedia/en/thumb/c/c4/Deewana_Mastana.jpg/220px-Deewana_Mastana.jpg,https://en.wikipedia.org/wiki/Deewana_Mastana,tt0400571,Kaun Hai Jo Sapno Mein Aaya,Kaun Hai Jo Sapno Mein Aaya,0,2004,127,Musical,tt0117437,6.1,6429
978,Aar Ya Paar,tt0118546,https://upload.wikimedia.org/wikipedia/en/thumb/8/87/Aar_Ya_Paar.jpg/220px-Aar_Ya_Paar.jpg,https://en.wikipedia.org/wiki/Aar_Ya_Paar,tt0400577,Khudai,Khudai,0,1994,\N,Drama,tt0116690,5.6,1920
979,Aastha: In the Prison of Spring,tt0229193,https://upload.wikimedia.org/wikipedia/en/thumb/c/cc/Aastha_-_In_the_Prison_of_Spring_%28movie_poster%29.jpg/220px-Aastha_-_In_the_Prison_of_Spring_%28movie_poster%29.jpg,https://en.wikipedia.org/wiki/Aastha:_In_the_Prison_of_Spring,tt0400584,Krishna Arjun,Krishna Arjun,0,1997,130,Drama,tt0250122,7.2,992
980,Aflatoon (film),tt0225029,https://upload.wikimedia.org/wikipedia/en/thumb/8/8d/Aflatoon_%28movie_poster%29.jpg/220px-Aflatoon_%28movie_poster%29.jpg,https://en.wikipedia.org/wiki/Aflatoon_(film),tt0400617,Mafia,Mafia,0,1996,128,Action,tt0127289,6.5,129
981,Aur Pyaar Ho Gaya,tt0118525,https://upload.wikimedia.org/wikipedia/en/8/8f/Aur_Pyaar_Ho_Gaya.jpg,https://en.wikipedia.org/wiki/Aur_Pyaar_Ho_Gaya,tt0402178,Final Solution,Final Solution,0,2004,218,Documentary,tt0251395,5.5,74
982,Auzaar,tt0118660,https://upload.wikimedia.org/wikipedia/en/thumb/7/73/Auzaar_poster.jpg/220px-Auzaar_poster.jpg,https://en.wikipedia.org/wiki/Auzaar,tt0402606,Suno Sasurjee,Suno Sasurjee,0,2004,169,Action|Comedy|Musical,tt0116407,7.4,2842
983,Hero No. 1,tt0119285,https://upload.wikimedia.org/wikipedia/en/thumb/f/fd/Hero_No._1_Poster.jpg/220px-Hero_No._1_Poster.jpg,https://en.wikipedia.org/wiki/Hero_No._1,tt0402739,Aag Andhi Aur Toofan,Aag Andhi Aur Toofan,0,1994,\N,Action|Thriller,tt0115541,4.9,19
